founded_at,funding_rounds,funding_total_usd,milestones,lat,lng,relationships,status
2010,5.0,125371133.0,1.0,33.8710729,-117.8627548,1.0,1
2006,5.0,125371133.0,1.0,34.0522342,-118.24368490000002,1.0,1
2011,5.0,125371133.0,1.0,-23.5505199,-46.6333094,4.0,1
2010,5.0,125371133.0,1.0,28.5355161,77.3910265,3.0,1
2008,5.0,125371133.0,1.0,25.7616798,-80.1917902,1.0,1
2011,5.0,125371133.0,1.0,39.934002,-74.8909988,1.0,1
2011,5.0,125371133.0,1.0,-33.8688197,151.2092955,2.0,1
2007,5.0,125371133.0,1.0,39.4142688,-77.41054090000002,4.0,1
2011,5.0,125371133.0,1.0,22.3185673,114.1796057,3.0,1
2008,5.0,125371133.0,3.0,37.7749295,-122.4194155,6.0,1
1998,5.0,125371133.0,4.0,33.9191799,-118.4164652,21.0,2
2007,5.0,125371133.0,1.0,38.423734,27.142826,4.0,1
2010,5.0,125371133.0,1.0,52.1317932,5.429469200000001,4.0,1
2010,5.0,125371133.0,1.0,38.979222,-94.772516,4.0,1
2004,5.0,125371133.0,2.0,51.5073509,-0.1277583,3.0,1
1986,5.0,125371133.0,1.0,42.9633599,-85.6680863,4.0,1
1999,5.0,125371133.0,1.0,39.1429081,-94.5729781,2.0,2
2006,6.0,160549892.0,3.0,37.3860517,-122.0838511,41.0,1
2005,5.0,125371133.0,1.0,37.678074200000005,-97.2392359,3.0,1
2004,5.0,125371133.0,1.0,32.9754859,-96.8853773,3.0,1
2007,5.0,125371133.0,1.0,43.653226,-79.3831843,4.0,1
2009,5.0,125371133.0,1.0,40.0149856,-105.2705456,1.0,1
2004,5.0,125371133.0,1.0,42.3600825,-71.0588801,4.0,1
2008,5.0,125371133.0,1.0,47.7510741,-120.7401385,1.0,1
2007,5.0,125371133.0,1.0,32.832811199999995,-117.2712717,5.0,1
2002,5.0,125371133.0,1.0,40.3470543,-74.0643065,2.0,1
2004,8.0,72900000.0,4.0,37.4852152,-122.2363548,28.0,4
2010,5.0,125371133.0,1.0,28.5355161,77.3910265,3.0,1
2008,5.0,125371133.0,3.0,22.396428,114.109497,3.0,1
2003,5.0,125371133.0,1.0,52.63687779999999,-1.1397592,1.0,1
2011,5.0,125371133.0,1.0,38.0293059,-78.4766781,2.0,1
2009,5.0,125371133.0,2.0,26.1224386,-80.13731740000001,3.0,1
2008,5.0,125371133.0,1.0,35.99403289999999,-78.898619,1.0,3
2011,5.0,125371133.0,1.0,37.7749295,-122.4194155,1.0,1
2011,5.0,125371133.0,1.0,52.3702157,4.895167900000001,2.0,1
2003,5.0,125371133.0,2.0,42.3600825,-71.0588801,8.0,1
2001,5.0,125371133.0,1.0,51.0486151,-114.0708459,3.0,1
2005,5.0,125371133.0,1.0,51.9244201,4.4777326,1.0,1
2011,5.0,125371133.0,1.0,49.282729100000005,-123.1207375,4.0,1
2007,5.0,125371133.0,2.0,27.950575,-82.4571776,4.0,1
2008,5.0,125371133.0,1.0,40.1164204,-88.2433829,4.0,1
2007,5.0,125371133.0,1.0,12.9715987,77.5945627,3.0,1
2007,5.0,125371133.0,1.0,37.36883,-122.0363496,1.0,1
2008,5.0,125371133.0,1.0,40.7127753,-74.0059728,1.0,1
2007,5.0,125371133.0,1.0,40.7127753,-74.0059728,2.0,1
2006,5.0,125371133.0,1.0,39.2190608,-121.0610606,1.0,1
2009,5.0,125371133.0,1.0,20.6596988,-103.3496092,2.0,1
1921,5.0,125371133.0,1.0,35.6894875,139.69170640000002,7.0,1
2006,5.0,125371133.0,1.0,37.3860517,-122.0838511,4.0,1
2008,5.0,125371133.0,1.0,52.5200066,13.404954,2.0,1
2011,5.0,125371133.0,1.0,28.6139391,77.20902120000001,2.0,1
2007,5.0,125371133.0,1.0,31.2000924,29.9187387,4.0,1
2007,5.0,125371133.0,1.0,39.2903848,-76.6121893,2.0,1
2011,5.0,125371133.0,1.0,45.8839029,4.8034679,2.0,1
2007,5.0,125371133.0,1.0,34.2257255,-77.9447102,4.0,1
2001,5.0,125371133.0,1.0,35.3387352,25.144212600000003,2.0,1
2001,5.0,125371133.0,1.0,43.16103,-77.61092190000001,4.0,1
2005,10.0,252303692.0,3.0,37.3541079,-121.9552356,42.0,4
2005,6.0,73870000.0,1.0,42.3600825,-71.0588801,17.0,1
2001,5.0,125371133.0,1.0,37.831316,-122.2852473,1.0,1
2007,5.0,125371133.0,1.0,59.3293235,18.068580800000003,4.0,1
1996,5.0,125371133.0,2.0,40.6460622,-111.4979729,14.0,2
2007,5.0,125371133.0,1.0,37.7749295,-122.4194155,4.0,1
1998,5.0,125371133.0,2.0,47.6101497,-122.2015159,3.0,1
2011,5.0,125371133.0,1.0,12.9715987,77.5945627,4.0,1
2003,5.0,125371133.0,1.0,51.3216509,4.9375578,2.0,1
1997,5.0,125371133.0,1.0,49.4521018,11.0766654,1.0,1
2009,5.0,125371133.0,1.0,40.851774600000006,14.2681244,4.0,1
2011,5.0,125371133.0,1.0,25.7616798,-80.1917902,2.0,1
1980,5.0,125371133.0,3.0,38.9787544,-94.5673493,103.0,2
2003,5.0,125371133.0,1.0,37.7749295,-122.4194155,4.0,1
1994,5.0,125371133.0,1.0,35.99403289999999,-78.898619,4.0,1
2010,5.0,125371133.0,1.0,53.34980529999999,-6.2603097000000005,2.0,1
2008,5.0,125371133.0,1.0,-33.8688197,151.2092955,5.0,1
2007,5.0,125371133.0,1.0,38.882334,-77.17109140000001,4.0,1
2009,5.0,125371133.0,1.0,37.7749295,-122.4194155,1.0,3
1999,5.0,125371133.0,1.0,51.7520209,-1.2577263,4.0,2
2011,5.0,125371133.0,1.0,40.4406248,-79.9958864,1.0,1
2009,5.0,125371133.0,1.0,38.9586307,-77.35700279999999,4.0,1
2004,5.0,125371133.0,1.0,29.0729673,-110.9559192,4.0,1
2008,5.0,125371133.0,1.0,18.4286115,-64.6184657,2.0,1
2008,5.0,125371133.0,1.0,40.7127753,-74.0059728,2.0,1
2005,5.0,125371133.0,1.0,45.0787251,-123.4859416,2.0,1
2010,5.0,125371133.0,1.0,51.5073509,-0.1277583,2.0,1
2006,5.0,125371133.0,1.0,43.660874,3.911453,4.0,1
2005,5.0,125371133.0,1.0,48.7519112,-122.4786854,1.0,1
2001,5.0,125371133.0,1.0,33.3942655,-104.5230242,1.0,1
2010,5.0,125371133.0,2.0,3.139003,101.686855,7.0,1
2006,4.0,108900000.0,2.0,37.7749295,-122.4194155,28.0,2
1998,5.0,125371133.0,1.0,37.7749295,-122.4194155,1.0,1
2007,5.0,125371133.0,1.0,37.4178246,-95.6825092,4.0,1
2011,5.0,125371133.0,2.0,34.0928092,-118.3286614,1.0,1
2006,5.0,125371133.0,1.0,22.572646,88.363895,4.0,1
2001,5.0,125371133.0,1.0,40.7127753,-74.0059728,4.0,1
1999,5.0,125371133.0,1.0,23.810332,90.4125181,4.0,1
2002,5.0,125371133.0,2.0,52.63687779999999,-1.1397592,2.0,1
2006,5.0,125371133.0,1.0,37.7749295,-122.4194155,6.0,1
2005,5.0,125371133.0,1.0,48.856614,2.3522218999999995,5.0,1
1991,5.0,125371133.0,1.0,45.5016889,-73.567256,4.0,1
2002,5.0,125371133.0,1.0,37.7749295,-122.4194155,2.0,1
2008,5.0,125371133.0,1.0,34.1489719,-118.451357,2.0,1
2000,5.0,125371133.0,1.0,40.9634335,-72.18480090000001,1.0,1
2004,5.0,125371133.0,1.0,39.0839973,-77.1527578,2.0,1
2006,5.0,125371133.0,1.0,40.7127753,-74.0059728,1.0,1
2004,5.0,125371133.0,1.0,51.04980870000001,-113.8233018,1.0,1
2007,5.0,125371133.0,1.0,37.3382082,-121.88632859999998,4.0,1
2005,5.0,125371133.0,1.0,37.7749295,-122.4194155,3.0,1
2004,5.0,125371133.0,1.0,56.6402225,47.883858,4.0,1
1999,5.0,125371133.0,1.0,39.0839973,-77.1527578,4.0,1
1995,5.0,125371133.0,1.0,32.776474900000004,-79.9310512,1.0,1
2007,5.0,125371133.0,1.0,50.967182,-1.374688,4.0,2
2011,5.0,125371133.0,1.0,42.2000966,-71.42450490000002,4.0,1
2007,5.0,125371133.0,1.0,40.7439905,-74.0323626,3.0,1
2005,5.0,125371133.0,1.0,26.3184123,-80.0997657,1.0,1
1982,5.0,125371133.0,1.0,41.775305,-87.64164190000001,14.0,2
2009,5.0,125371133.0,1.0,41.3797788,-83.6300826,1.0,1
2008,5.0,125371133.0,1.0,50.73743,7.0982068,1.0,1
1998,5.0,125371133.0,1.0,-23.4768588,-46.8662018,1.0,1
2007,5.0,125371133.0,3.0,53.2326344,-2.6103158,2.0,1
2012,5.0,125371133.0,1.0,34.2001138,72.05080129999999,4.0,1
2004,5.0,125371133.0,1.0,55.755826,37.6172999,1.0,1
2009,5.0,125371133.0,2.0,43.653226,-79.3831843,3.0,1
2007,6.0,125250000.0,5.0,40.7127753,-74.0059728,30.0,2
2001,5.0,125371133.0,1.0,47.1661672,8.5154946,4.0,1
2007,5.0,125371133.0,1.0,51.5073509,-0.1277583,4.0,1
2008,5.0,125371133.0,1.0,43.653226,-79.3831843,1.0,1
2008,5.0,125371133.0,1.0,22.396428,114.109497,4.0,1
2008,5.0,125371133.0,1.0,37.7749295,-122.4194155,1.0,2
1999,5.0,125371133.0,1.0,19.0759837,72.87765590000001,5.0,1
2004,5.0,125371133.0,1.0,53.34980529999999,-6.2603097000000005,10.0,1
2006,6.0,34700000.0,4.0,37.7749295,-122.4194155,37.0,2
2003,5.0,125371133.0,1.0,38.234501,115.519278,4.0,1
2008,5.0,125371133.0,1.0,52.5200066,13.404954,3.0,1
2008,5.0,125371133.0,1.0,51.9244201,4.4777326,4.0,1
2009,5.0,125371133.0,1.0,51.4963341,6.8637765,4.0,1
2007,5.0,125371133.0,1.0,40.7127753,-74.0059728,2.0,1
2003,4.0,39730000.0,2.0,32.948333500000004,-96.7298519,4.0,1
1999,5.0,125371133.0,1.0,42.48509310000001,-71.43284,1.0,1
1999,5.0,125371133.0,1.0,37.36883,-122.0363496,2.0,1
2009,5.0,125371133.0,2.0,30.267153000000004,-97.7430608,5.0,1
1995,5.0,125371133.0,1.0,37.4323341,-121.8995741,6.0,2
2006,5.0,125371133.0,2.0,47.6062095,-122.33207079999998,9.0,2
1998,4.0,125371133.0,1.0,35.408337200000005,-78.7394297,13.0,3
2007,5.0,125371133.0,1.0,33.6188829,-117.9298493,3.0,1
2005,5.0,125371133.0,1.0,19.0759837,72.87765590000001,2.0,1
2010,5.0,125371133.0,3.0,45.4408474,12.3155151,1.0,1
2003,5.0,125371133.0,1.0,-34.6036844,-58.3815591,8.0,1
1999,5.0,125371133.0,1.0,43.653226,-79.3831843,2.0,1
2007,5.0,125371133.0,1.0,37.7749295,-122.4194155,10.0,1
2010,5.0,125371133.0,1.0,30.267153000000004,-97.7430608,6.0,1
2005,5.0,125371133.0,1.0,54.95268000000001,-1.603411,2.0,1
2007,5.0,37800000.0,1.0,42.279286,-71.4161565,12.0,1
2005,5.0,125371133.0,1.0,38.3459963,-0.4906854999999999,4.0,1
2000,5.0,125371133.0,1.0,53.609713600000006,-2.1561,1.0,1
2000,5.0,125371133.0,1.0,47.181845,0.967883,1.0,1
2000,5.0,125371133.0,1.0,7.951933099999999,98.3380884,1.0,1
2000,5.0,125371133.0,2.0,51.5073509,-0.1277583,3.0,1
2008,5.0,125371133.0,1.0,41.0082376,28.9783589,2.0,1
2007,5.0,125371133.0,1.0,26.531786600000004,-80.0905465,1.0,1
2010,5.0,125371133.0,1.0,40.7127753,-74.0059728,4.0,1
2008,5.0,125371133.0,1.0,51.5073509,-0.1277583,1.0,1
2008,5.0,125371133.0,1.0,57.149717,-2.094278,2.0,1
2001,5.0,125371133.0,2.0,52.205337,0.121817,3.0,1
2009,5.0,125371133.0,1.0,59.9342802,30.3350986,2.0,1
2007,5.0,125371133.0,1.0,32.715738,-117.1610838,4.0,1
2010,5.0,125371133.0,1.0,41.3850639,2.1734035,2.0,1
2006,5.0,125371133.0,1.0,51.5073509,-0.1277583,4.0,1
2010,5.0,125371133.0,1.0,27.3364347,-82.5306527,4.0,1
2000,5.0,125371133.0,1.0,37.36883,-122.0363496,1.0,1
2007,5.0,125371133.0,1.0,35.1495343,-90.0489801,3.0,1
2009,5.0,125371133.0,1.0,47.497912,19.040235,5.0,1
2007,5.0,125371133.0,1.0,59.9138688,10.7522454,2.0,1
2011,5.0,125371133.0,1.0,13.0826802,80.2707184,4.0,1
2000,5.0,125371133.0,1.0,45.6314478,11.7045103,4.0,1
2005,5.0,125371133.0,1.0,34.1466467,-118.8073729,6.0,1
2007,5.0,125371133.0,1.0,43.16103,-77.61092190000001,1.0,1
2002,5.0,125371133.0,1.0,41.8781136,-87.62979820000001,1.0,1
1967,5.0,125371133.0,1.0,39.934002,-74.8909988,5.0,1
2004,5.0,125371133.0,1.0,41.7605849,-88.3200715,2.0,1
2009,5.0,125371133.0,1.0,37.8718992,-122.2585399,4.0,1
1997,5.0,125371133.0,1.0,43.07305170000001,-89.4012302,1.0,1
1979,5.0,125371133.0,1.0,34.0736204,-118.4003563,66.0,1
2007,5.0,125371133.0,4.0,52.205337,0.121817,2.0,2
2008,5.0,125371133.0,1.0,39.9525839,-75.1652215,4.0,1
2007,5.0,125371133.0,1.0,33.4255104,-111.9400054,1.0,2
2007,5.0,125371133.0,1.0,46.4628333,6.8419192,5.0,2
2008,5.0,125371133.0,1.0,47.5595986,7.5885761,6.0,1
2007,5.0,125371133.0,1.0,18.9352599,72.8371511,2.0,1
2002,5.0,125371133.0,1.0,53.27066800000001,-9.0567905,4.0,1
1920,5.0,125371133.0,2.0,40.7127753,-74.0059728,6.0,1
2002,5.0,125371133.0,1.0,32.7678287,-117.02308390000002,1.0,1
2011,5.0,125371133.0,1.0,27.950575,-82.4571776,1.0,1
2006,5.0,125371133.0,1.0,39.0997265,-94.5785667,4.0,1
2008,5.0,125371133.0,1.0,28.018632300000004,-82.1128641,1.0,1
2009,5.0,125371133.0,1.0,37.7749295,-122.4194155,12.0,1
2009,5.0,125371133.0,1.0,59.3293235,18.068580800000003,1.0,1
2008,5.0,125371133.0,1.0,37.6624312,-121.8746789,2.0,1
2006,5.0,125371133.0,1.0,51.5073509,-0.1277583,4.0,1
2005,5.0,125371133.0,1.0,37.4418834,-122.1430195,4.0,1
1980,5.0,125371133.0,1.0,48.884831,2.26851,15.0,1
2011,5.0,125371133.0,2.0,43.07305170000001,-89.4012302,7.0,1
1999,5.0,125371133.0,1.0,42.1014831,-72.589811,4.0,1
2011,5.0,125371133.0,1.0,40.4406248,-79.9958864,4.0,1
1986,5.0,125371133.0,1.0,33.0198431,-96.6988856,4.0,1
2007,5.0,125371133.0,1.0,38.5890723,-121.302728,4.0,1
2005,5.0,125371133.0,1.0,42.3600825,-71.0588801,1.0,1
1990,5.0,125371133.0,4.0,47.6062095,-122.33207079999998,10.0,2
2006,4.0,58500000.0,4.0,32.0852999,34.7817676,12.0,4
1979,5.0,125371133.0,1.0,29.9510658,-90.0715323,2.0,1
1996,5.0,125371133.0,1.0,34.0736204,-118.4003563,2.0,1
1997,5.0,125371133.0,2.0,37.3541079,-121.9552356,5.0,1
2008,5.0,125371133.0,1.0,51.5719149,4.7683230000000005,1.0,1
2006,5.0,125371133.0,1.0,12.9715987,77.5945627,1.0,1
2008,5.0,125371133.0,1.0,47.7510741,-120.7401385,4.0,1
2009,4.0,83000000.0,1.0,32.715738,-117.1610838,4.0,1
2008,5.0,125371133.0,1.0,65.01208879999999,25.4650772,5.0,1
1998,5.0,125371133.0,1.0,25.7616798,-80.1917902,2.0,1
1996,5.0,125371133.0,2.0,47.6062095,-122.33207079999998,24.0,4
2006,5.0,125371133.0,1.0,53.27066800000001,-9.0567905,4.0,1
2011,5.0,125371133.0,3.0,32.7766642,-96.7969879,4.0,1
2010,5.0,125371133.0,1.0,28.459496500000004,77.02663829999999,1.0,1
2008,5.0,125371133.0,1.0,17.4399295,78.49827409999999,4.0,1
2004,5.0,125371133.0,1.0,33.7489954,-84.3879824,10.0,1
2005,5.0,125371133.0,1.0,44.804132200000005,-93.1668858,4.0,1
2007,5.0,125371133.0,1.0,40.7127753,-74.0059728,2.0,1
2007,5.0,125371133.0,1.0,51.9244201,4.4777326,1.0,1
2006,5.0,125371133.0,1.0,51.5073509,-0.1277583,2.0,1
2005,5.0,125371133.0,1.0,34.1533395,-118.7616764,2.0,1
2007,5.0,125371133.0,1.0,34.01945429999999,-118.4911912,3.0,1
2011,5.0,125371133.0,1.0,37.7749295,-122.4194155,3.0,1
2007,5.0,125371133.0,1.0,41.8781136,-87.62979820000001,1.0,1
2008,5.0,125371133.0,1.0,40.7127753,-74.0059728,2.0,1
2007,5.0,125371133.0,1.0,-16.489689000000002,-68.11929359999999,2.0,1
2007,5.0,125371133.0,1.0,40.3439888,-74.6514481,4.0,1
2000,5.0,125371133.0,1.0,-33.80077,151.1796,2.0,1
1991,5.0,125371133.0,1.0,24.479833,118.089425,4.0,1
2007,5.0,125371133.0,1.0,39.19787879999999,-76.7625073,4.0,1
2008,5.0,125371133.0,1.0,37.4852152,-122.2363548,4.0,1
2008,5.0,125371133.0,1.0,48.117266,-1.6777926,4.0,1
2004,5.0,125371133.0,1.0,17.385044,78.486671,1.0,1
2004,5.0,125371133.0,1.0,17.385044,78.486671,1.0,1
2002,5.0,125371133.0,1.0,-33.8737167,151.19569180000002,6.0,1
2010,5.0,125371133.0,1.0,42.2959267,-71.71284709999999,4.0,1
1989,5.0,125371133.0,1.0,45.523062200000005,-122.6764815,4.0,2
2011,5.0,125371133.0,1.0,51.627903,0.418397,1.0,1
1973,5.0,125371133.0,2.0,42.3600825,-71.0588801,23.0,1
2007,5.0,125371133.0,1.0,-27.4692131,-58.83063489999999,1.0,1
2003,5.0,125371133.0,1.0,51.5073509,-0.1277583,1.0,1
2007,5.0,125371133.0,1.0,41.8781136,-87.62979820000001,1.0,1
1996,5.0,125371133.0,2.0,47.6101497,-122.2015159,6.0,1
2004,5.0,125371133.0,1.0,42.25287720000001,-71.0022705,4.0,1
2002,5.0,125371133.0,5.0,51.5073509,-0.1277583,11.0,1
1999,5.0,125371133.0,1.0,47.7510741,-120.7401385,1.0,1
2007,5.0,125371133.0,1.0,34.4208305,-119.6981901,7.0,1
2008,5.0,125371133.0,1.0,53.1589342,-6.9095683,1.0,1
2006,5.0,125371133.0,1.0,35.791540000000005,-78.78111690000001,4.0,1
1997,5.0,125371133.0,1.0,37.4529598,-122.1817252,4.0,1
2002,5.0,125371133.0,1.0,40.7439905,-74.0323626,2.0,1
2012,5.0,125371133.0,1.0,57.477773,-4.224721,3.0,1
2011,5.0,125371133.0,1.0,41.054643,-83.65473730000001,1.0,1
2007,5.0,125371133.0,1.0,49.3193375,-124.31364109999998,4.0,1
2002,5.0,125371133.0,1.0,40.7127753,-74.0059728,1.0,1
2002,5.0,125371133.0,2.0,42.266757,-72.66898,1.0,2
2006,5.0,125371133.0,1.0,35.6894875,139.69170640000002,4.0,1
2006,5.0,125371133.0,1.0,41.1579438,-8.6291053,7.0,1
2006,5.0,125371133.0,1.0,43.653226,-79.3831843,5.0,1
2008,5.0,125371133.0,1.0,47.7510741,-120.7401385,8.0,1
2011,5.0,125371133.0,1.0,19.0759837,72.87765590000001,2.0,1
2008,5.0,125371133.0,1.0,40.7127753,-74.0059728,2.0,1
2000,5.0,125371133.0,3.0,47.6101497,-122.2015159,23.0,1
2006,5.0,125371133.0,1.0,33.6845673,-117.82650490000002,4.0,1
2011,5.0,125371133.0,1.0,32.7766642,-96.7969879,4.0,1
2006,5.0,125371133.0,1.0,33.494170399999994,-111.9260519,4.0,1
2010,5.0,125371133.0,1.0,40.9253725,-74.2765441,14.0,1
2008,5.0,125371133.0,1.0,42.8911782,-75.6412775,1.0,1
2006,5.0,125371133.0,1.0,47.6062095,-122.33207079999998,3.0,1
2008,5.0,125371133.0,1.0,-33.8688197,151.2092955,1.0,1
2007,5.0,125371133.0,1.0,28.8024918,-81.64451899999999,4.0,1
2004,5.0,125371133.0,2.0,53.542784600000005,-113.9033673,1.0,1
2006,5.0,125371133.0,2.0,37.7749295,-122.4194155,1.0,1
2006,5.0,125371133.0,1.0,37.8043637,-122.27111370000002,1.0,1
2000,5.0,125371133.0,1.0,13.0826802,80.2707184,1.0,1
2000,5.0,125371133.0,1.0,46.1005467,19.6650593,1.0,1
2006,5.0,125371133.0,1.0,41.0082376,28.9783589,4.0,1
2008,5.0,125371133.0,1.0,41.0082376,28.9783589,4.0,1
2001,5.0,125371133.0,1.0,43.7695604,11.2558136,2.0,1
2004,5.0,125371133.0,1.0,40.6781784,-73.94415790000001,1.0,1
1993,5.0,125371133.0,1.0,39.9041999,116.4073963,1.0,1
2000,5.0,125371133.0,2.0,39.7392358,-104.990251,3.0,2
2005,5.0,125371133.0,1.0,51.0486151,-114.0708459,2.0,1
2008,5.0,125371133.0,1.0,36.74255,-95.9486868,4.0,1
2004,5.0,125371133.0,1.0,37.3860517,-122.0838511,2.0,2
2011,5.0,125371133.0,1.0,41.9695516,-71.3565439,3.0,1
2008,5.0,125371133.0,2.0,37.3860517,-122.0838511,5.0,1
1995,5.0,125371133.0,1.0,-35.2809368,149.1300092,1.0,1
2008,5.0,125371133.0,1.0,37.4529598,-122.1817252,4.0,1
2007,5.0,125371133.0,1.0,37.5407246,-77.4360481,1.0,2
2006,5.0,125371133.0,4.0,53.3337713,-6.2728703,3.0,1
2007,5.0,125371133.0,1.0,53.9332706,-116.5765035,2.0,1
1999,5.0,125371133.0,1.0,52.132633,5.291266,4.0,1
2002,5.0,125371133.0,1.0,38.9624899,-77.4380485,4.0,1
1979,5.0,125371133.0,1.0,40.9012101,-74.5143232,1.0,1
2000,5.0,125371133.0,3.0,37.5407246,-77.4360481,3.0,1
2000,5.0,125371133.0,1.0,37.678074200000005,-97.2392359,1.0,2
2001,5.0,125371133.0,1.0,34.07537620000001,-84.2940899,4.0,1
2011,5.0,125371133.0,1.0,47.6062095,-122.33207079999998,4.0,1
2007,5.0,125371133.0,2.0,43.653226,-79.3831843,7.0,1
2006,5.0,125371133.0,2.0,34.0736204,-118.4003563,4.0,1
2007,5.0,125371133.0,1.0,48.3705449,10.89779,4.0,1
2006,5.0,125371133.0,2.0,-37.8136276,144.96305759999998,6.0,1
2007,5.0,125371133.0,1.0,43.653226,-79.3831843,1.0,1
2007,5.0,125371133.0,1.0,23.12911,113.264385,4.0,1
2000,5.0,125371133.0,1.0,-33.0077778,-58.5111667,1.0,1
2006,5.0,125371133.0,2.0,37.7749295,-122.4194155,4.0,1
2008,5.0,125371133.0,1.0,40.6781784,-73.94415790000001,2.0,1
1981,5.0,125371133.0,1.0,40.744679,-73.94854240000001,3.0,2
2010,5.0,125371133.0,1.0,39.9525839,-75.1652215,8.0,1
2006,5.0,125371133.0,1.0,41.49932,-81.6943605,1.0,1
2007,5.0,125371133.0,4.0,45.5016889,-73.567256,4.0,3
2008,5.0,125371133.0,1.0,38.6270025,-90.1994042,1.0,1
2011,5.0,125371133.0,1.0,33.6188829,-117.9298493,4.0,1
2008,5.0,125371133.0,1.0,37.7749295,-122.4194155,1.0,1
2011,5.0,125371133.0,1.0,19.0759837,72.87765590000001,4.0,1
2007,5.0,125371133.0,1.0,-27.4697707,153.0251235,1.0,1
1992,5.0,125371133.0,1.0,-27.4697707,153.0251235,3.0,2
2011,5.0,125371133.0,1.0,23.022505,72.57136209999999,4.0,1
2008,5.0,125371133.0,1.0,43.653226,-79.3831843,2.0,3
2004,5.0,125371133.0,1.0,44.977753,-93.2650108,4.0,1
2004,7.0,89969340.0,8.0,37.7749295,-122.4194155,49.0,4
1999,5.0,125371133.0,1.0,40.8859325,-74.0434736,4.0,2
1997,5.0,125371133.0,1.0,48.893217,2.287864,1.0,2
2007,5.0,125371133.0,1.0,37.7749295,-122.4194155,1.0,1
1993,5.0,125371133.0,4.0,42.4603719,-71.34894840000001,15.0,1
1996,5.0,125371133.0,4.0,40.0378755,-76.3055144,14.0,2
1903,5.0,125371133.0,2.0,42.3222599,-83.1763145,101.0,4
1933,5.0,125371133.0,3.0,35.4437078,139.6380256,9.0,1
1933,5.0,125371133.0,2.0,35.1801883,136.9065647,17.0,1
1969,5.0,125371133.0,2.0,34.055569299999995,-117.1825381,3.0,1
1995,5.0,125371133.0,1.0,-34.6036844,-58.3815591,4.0,1
2011,5.0,125371133.0,1.0,12.9715987,77.5945627,2.0,1
2003,5.0,125371133.0,1.0,41.49932,-81.6943605,2.0,1
2011,5.0,125371133.0,1.0,59.3293235,18.068580800000003,2.0,1
2008,5.0,125371133.0,1.0,41.6639383,-83.555212,4.0,1
1998,5.0,125371133.0,2.0,39.729575,-121.8473287,3.0,1
2008,5.0,125371133.0,1.0,19.0330488,73.0296625,3.0,1
2008,5.0,125371133.0,3.0,53.34980529999999,-6.2603097000000005,3.0,1
1983,5.0,125371133.0,3.0,41.7001009,-71.4161671,2.0,2
2007,5.0,125371133.0,1.0,32.201856,34.824723,1.0,1
2003,5.0,125371133.0,1.0,37.548269700000006,-121.9885719,1.0,1
2008,5.0,125371133.0,1.0,51.896891700000005,-8.486315699999999,4.0,1
2007,5.0,125371133.0,1.0,38.979222,-94.772516,4.0,1
2006,4.0,190120000.0,3.0,37.4852152,-122.2363548,24.0,1
2008,5.0,125371133.0,2.0,25.0329694,121.5654177,1.0,1
2008,5.0,125371133.0,1.0,41.8239891,-71.4128343,5.0,1
2011,5.0,125371133.0,1.0,21.3069444,-157.8583333,1.0,1
1999,5.0,125371133.0,1.0,39.5296329,-119.8138027,4.0,1
2006,5.0,125371133.0,1.0,40.0792766,-75.3015714,7.0,1
1999,5.0,125371133.0,1.0,51.0543422,3.7174242999999993,2.0,1
2006,5.0,125371133.0,1.0,50.9767648,3.1991212000000004,2.0,1
2003,5.0,125371133.0,1.0,39.143440600000005,-77.2013705,3.0,1
2006,5.0,125371133.0,1.0,51.5073509,-0.1277583,4.0,1
2007,5.0,125371133.0,1.0,29.4241219,-98.4936282,1.0,1
2008,7.0,1147288416.0,3.0,41.8781136,-87.62979820000001,101.0,4
2002,5.0,125371133.0,1.0,37.3860517,-122.0838511,4.0,1
2001,5.0,125371133.0,1.0,30.267153000000004,-97.7430608,1.0,1
2005,5.0,125371133.0,2.0,33.0198431,-96.6988856,5.0,1
2006,5.0,125371133.0,3.0,60.16985570000001,24.9383791,2.0,2
2001,5.0,125371133.0,1.0,30.267153000000004,-97.7430608,13.0,1
2008,5.0,125371133.0,1.0,30.267153000000004,-97.7430608,1.0,1
2007,5.0,125371133.0,3.0,32.7766642,-96.7969879,7.0,1
2001,5.0,125371133.0,4.0,30.267153000000004,-97.7430608,2.0,1
2000,5.0,125371133.0,1.0,44.8546856,-93.470786,4.0,1
2007,5.0,125371133.0,1.0,56.46201800000001,-2.970721,6.0,1
2008,5.0,125371133.0,1.0,30.267153000000004,-97.7430608,4.0,1
2006,5.0,125371133.0,1.0,53.34980529999999,-6.2603097000000005,3.0,1
1998,5.0,125371133.0,1.0,53.34980529999999,-6.2603097000000005,4.0,1
2008,5.0,125371133.0,1.0,27.9658533,-82.8001026,1.0,1
2002,5.0,125371133.0,1.0,37.7799273,-121.9780153,4.0,1
2006,5.0,125371133.0,1.0,26.449923,80.3318736,2.0,1
2009,5.0,125371133.0,1.0,41.196835,-96.005618,5.0,1
2003,5.0,125371133.0,1.0,25.7616798,-80.1917902,1.0,1
2005,5.0,125371133.0,1.0,41.0534302,-73.53873409999999,3.0,1
1989,5.0,125371133.0,2.0,32.715738,-117.1610838,7.0,1
1999,5.0,125371133.0,1.0,51.1545363,3.2332169,4.0,1
2008,5.0,125371133.0,1.0,37.5407246,-77.4360481,2.0,1
2007,5.0,125371133.0,1.0,50.8118195,19.1203094,2.0,1
